# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
31.14,-13.26,214.22,214215.00,8.31,0.40,3.61,0.06,1.73,1.73,8.31,0.00,8.33,6.00,10.29,4.93
31.14,-13.26,214.34,214335.00,,,,,,,8.31,0.00,11.89,5.34,10.29,4.93
31.14,-13.26,214.46,214455.00,,,,,,,8.31,0.00,11.89,5.34,10.29,4.93
31.14,-13.26,214.58,214575.00,,,,,,,8.31,0.00,11.89,5.34,10.29,4.93
31.14,-13.26,214.70,214695.00,,,,,,,8.31,0.00,9.31,2.92,10.29,4.93
31.14,-13.26,214.82,214815.00,,,,,,,,,9.31,2.92,10.29,4.93
31.14,-13.27,214.94,214935.00,,,,,,,8.33,0.00,9.31,2.92,10.29,4.93
31.14,-13.27,215.06,215055.00,,,,,,,8.33,0.00,9.31,2.92,10.29,4.93
31.14,-13.27,215.18,215175.00,,,,,,,8.33,0.00,9.31,2.92,10.29,4.93
31.14,-13.27,215.30,215295.00,,,,,,,11.89,3.57,9.31,2.92,10.29,4.93
31.14,-13.27,215.42,215415.00,8.33,0.12,2.45,0.04,2.27,2.27,11.89,3.57,9.31,2.92,10.29,4.93
31.14,-13.27,215.54,215535.00,,,,,,,11.89,3.57,9.31,2.92,10.29,4.93
31.14,-13.27,215.66,215655.00,,,,,,,10.29,3.01,9.31,2.92,9.31,2.92
31.14,-13.27,215.78,215775.00,15.46,0.44,3.43,0.26,5.12,5.12,10.29,3.01,10.29,3.01,9.31,2.92
31.14,-13.27,215.90,215895.00,,,,,,,10.29,3.01,10.29,3.01,9.31,2.92
31.14,-13.27,216.02,216015.00,,,,,,,12.87,2.59,10.29,3.01,9.31,2.92
31.14,-13.27,216.14,216135.00,10.29,0.09,5.45,0.04,5.07,5.07,12.87,2.59,10.29,3.01,9.31,2.92
31.14,-13.28,216.26,216255.00,,,,,,,12.87,2.59,10.29,3.01,9.31,2.92
31.14,-13.28,216.38,216375.00,,,,,,,10.29,0.00,10.29,3.01,10.29,2.63
31.13,-13.28,216.50,216495.00,,,,,,,10.29,0.00,10.29,3.01,10.29,2.63
31.13,-13.28,216.62,216615.00,,,,,,,10.29,0.00,10.29,3.01,10.29,2.63
31.13,-13.28,216.74,216735.00,,,,,,,,,10.29,3.01,10.83,2.60
31.13,-13.28,216.86,216855.00,,,,,,,,,10.29,3.01,10.83,2.60
31.13,-13.28,216.98,216975.00,,,,,,,,,12.87,2.59,10.83,2.60
31.13,-13.28,217.10,217095.00,,,,,,,,,12.87,2.59,10.83,2.60
31.13,-13.28,217.22,217215.00,,,,,,,,,12.87,2.59,10.83,2.60
31.13,-13.28,217.34,217335.00,,,,,,,,,10.83,0.54,10.83,2.60
31.13,-13.29,217.46,217455.00,,,,,,,,,10.83,0.54,10.83,2.60
31.13,-13.29,217.58,217575.00,,,,,,,,,10.83,0.54,10.83,2.60
31.13,-13.29,217.70,217695.00,,,,,,,,,11.37,0.00,10.83,2.60
31.13,-13.29,217.82,217815.00,,,,,,,,,11.37,0.00,10.83,2.60
31.13,-13.29,217.94,217935.00,,,,,,,,,11.37,0.00,11.37,2.23
31.13,-13.29,218.06,218055.00,,,,,,,,,11.37,0.00,11.37,2.23
31.13,-13.29,218.18,218175.00,,,,,,,,,11.37,0.00,11.37,2.23
31.13,-13.29,218.30,218295.00,,,,,,,11.37,0.00,11.37,0.00,11.37,3.15
31.13,-13.29,218.42,218415.00,,,,,,,11.37,0.00,11.37,0.00,11.37,3.15
31.13,-13.29,218.54,218535.00,,,,,,,11.37,0.00,11.37,0.00,11.37,3.15
31.12,-13.29,218.66,218655.00,,,,,,,11.37,0.00,11.37,0.00,14.41,3.03
31.12,-13.30,218.78,218775.00,11.37,0.15,4.15,0.08,1.45,1.45,11.37,0.00,11.37,0.00,14.41,3.03
31.12,-13.30,218.90,218895.00,,,,,,,11.37,0.00,11.37,0.00,17.44,3.20
31.12,-13.30,219.02,219015.00,,,,,,,11.37,0.00,11.37,0.00,14.41,4.28
31.12,-13.30,219.14,219135.00,,,,,,,11.37,0.00,11.37,0.00,14.41,4.28
31.12,-13.30,219.26,219255.00,,,,,,,11.37,0.00,14.41,3.03,14.41,4.28
31.12,-13.30,219.38,219375.00,,,,,,,,,14.41,3.03,14.41,4.28
31.12,-13.30,219.50,219495.00,,,,,,,,,14.41,3.03,14.41,4.28
31.12,-13.30,219.62,219615.00,,,,,,,,,14.41,3.03,14.41,4.28
31.12,-13.30,219.74,219735.00,,,,,,,,,14.41,3.03,14.41,4.28
31.12,-13.30,219.86,219855.00,,,,,,,,,17.44,3.20,14.41,4.28
31.12,-13.31,219.98,219975.00,,,,,,,,,14.41,4.28,14.41,4.28
31.12,-13.31,220.10,220095.00,,,,,,,,,14.41,4.28,14.41,4.28
31.12,-13.31,220.22,220215.00,,,,,,,17.44,0.00,14.41,4.28,14.41,4.28
31.12,-13.31,220.34,220335.00,,,,,,,17.44,0.00,17.44,4.63,14.41,4.28
31.12,-13.31,220.46,220455.00,,,,,,,17.44,0.00,17.44,4.63,14.41,4.28
31.11,-13.31,220.58,220575.00,,,,,,,17.44,0.00,17.44,4.63,14.41,4.28
31.11,-13.31,220.70,220695.00,17.44,0.40,1.03,0.22,2.81,2.81,17.44,0.00,17.44,4.63,14.41,4.28
31.11,-13.31,220.82,220815.00,,,,,,,18.07,0.63,17.44,4.63,14.41,4.28
31.11,-13.31,220.94,220935.00,,,,,,,17.44,4.63,17.44,4.63,14.41,4.28
31.11,-13.31,221.06,221055.00,,,,,,,17.44,4.63,17.44,4.63,14.41,4.28
31.11,-13.31,221.18,221175.00,,,,,,,17.44,4.63,17.44,4.63,14.41,4.28
31.11,-13.31,221.30,221295.00,18.70,0.33,3.05,0.11,4.60,4.60,13.51,5.20,17.44,4.63,17.44,4.63
31.11,-13.31,221.42,221415.00,8.31,0.12,3.67,0.18,4.72,4.72,13.51,5.20,17.44,4.63,17.44,4.63
31.11,-13.31,221.54,221535.00,,,,,,,13.51,5.20,17.44,4.63,17.44,4.63
31.11,-13.31,221.66,221655.00,,,,,,,13.51,5.20,17.44,4.63,17.44,4.63
31.11,-13.31,221.78,221775.00,,,,,,,13.51,5.20,17.44,4.63,17.44,4.63
31.10,-13.31,221.90,221895.00,,,,,,,8.31,0.00,17.44,4.63,17.44,4.63
31.10,-13.31,222.02,222015.00,,,,,,,,,17.44,4.63,17.44,4.63
31.10,-13.32,222.14,222135.00,,,,,,,,,17.44,4.63,17.44,4.63
31.10,-13.32,222.26,222255.00,,,,,,,,,13.51,5.20,17.44,4.63
31.10,-13.32,222.38,222375.00,,,,,,,,,13.51,5.20,17.44,4.63
31.10,-13.32,222.50,222495.00,,,,,,,,,13.51,5.20,17.44,4.63
31.10,-13.32,222.62,222615.00,,,,,,,,,13.51,5.20,17.44,4.63
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
12.98,med,,,,,,,,,,,,,,
28.36,max,,,,,,,,,,,,,,
5.41,std,,,,,,,,,,,,,,
0.41,error,,,,,,,,,,,,,,
